,file_name,set_name,loss,dice
185,Radiographs/910.JPG,train,0.53435296,0.9577485
186,Radiographs/930.JPG,train,0.47109616,0.9442157
187,Radiographs/878.JPG,train,0.45791888,0.94777966
188,Radiographs/529.JPG,train,0.48853028,0.9505683
189,Radiographs/638.JPG,train,0.45667112,0.94975734
190,Radiographs/58.JPG,train,0.46035904,0.956829
191,Radiographs/886.JPG,train,0.47598863,0.94378257
192,Radiographs/465.JPG,train,0.511043,0.95895225
193,Radiographs/635.JPG,train,0.5489619,0.95945066
194,Radiographs/653.JPG,train,0.4633038,0.9474899
195,Radiographs/767.JPG,train,0.46233112,0.9520701
196,Radiographs/700.JPG,train,0.45738393,0.95098525
197,Radiographs/66.JPG,train,0.45907062,0.9532343
198,Radiographs/516.JPG,train,0.4698953,0.9547021
199,Radiographs/37.JPG,train,0.49753857,0.95530814
200,Radiographs/731.JPG,train,0.4359784,0.9501783
201,Radiographs/143.JPG,train,0.49253356,0.95569575
202,Radiographs/175.JPG,train,0.4927829,0.9573771
203,Radiographs/129.JPG,train,0.46553516,0.9443204
204,Radiographs/904.JPG,train,0.53691834,0.9582901
205,Radiographs/388.JPG,train,0.45612508,0.94019115
206,Radiographs/402.JPG,train,0.4399687,0.94988716
207,Radiographs/468.JPG,train,0.52611244,0.95597595
208,Radiographs/95.JPG,train,0.5422106,0.9478038
209,Radiographs/365.JPG,train,0.5738745,0.963628
210,Radiographs/967.JPG,train,0.47140962,0.9483532
211,Radiographs/495.JPG,train,0.44623053,0.954694
212,Radiographs/808.JPG,train,0.46075606,0.9476944
213,Radiographs/891.JPG,train,0.48455924,0.9499171
214,Radiographs/52.JPG,train,0.458681,0.95131606
215,Radiographs/44.JPG,train,0.6017896,0.9702926
216,Radiographs/328.JPG,train,0.48647416,0.9514532
217,Radiographs/101.JPG,train,0.47154033,0.9507495
218,Radiographs/133.JPG,train,0.48137206,0.95084125
219,Radiographs/142.JPG,train,0.49445885,0.9494148
220,Radiographs/1043.JPG,train,0.4728017,0.95318985
221,Radiographs/70.JPG,train,0.45571798,0.94267887
222,Radiographs/411.JPG,train,0.6078663,0.96890223
223,Radiographs/475.JPG,train,0.46664798,0.94109887
224,Radiographs/506.JPG,train,0.44977772,0.9537507
225,Radiographs/1027.JPG,train,0.4838807,0.9444267
226,Radiographs/394.JPG,train,0.47825783,0.94718504
227,Radiographs/1013.JPG,train,0.47056836,0.9543678
228,Radiographs/1018.JPG,train,0.46221036,0.9505944
229,Radiographs/919.JPG,train,0.4774596,0.95277375
230,Radiographs/1031.JPG,train,0.4691431,0.9515846
231,Radiographs/410.JPG,train,0.44593,0.94938123
232,Radiographs/528.JPG,train,0.61363864,0.9708816
233,Radiographs/958.JPG,train,0.49368167,0.95372653
234,Radiographs/299.JPG,train,0.46574795,0.9477488
235,Radiographs/221.JPG,train,0.5429326,0.95057786
236,Radiographs/1000.JPG,train,0.46337646,0.949491
237,Radiographs/966.JPG,train,0.48099107,0.95583624
238,Radiographs/893.JPG,train,0.57721317,0.965948
239,Radiographs/963.JPG,train,0.45344728,0.9504852
240,Radiographs/432.JPG,train,0.43556434,0.9420799
241,Radiographs/16.JPG,train,0.4488029,0.9454477
242,Radiographs/279.JPG,train,0.44957012,0.95455474
243,Radiographs/623.JPG,train,0.47874355,0.95105624
244,Radiographs/705.JPG,train,0.434731,0.9452556
245,Radiographs/795.JPG,train,0.48309708,0.9398342
246,Radiographs/865.JPG,train,0.5447003,0.95941013
247,Radiographs/168.JPG,train,0.5155523,0.95323014
248,Radiographs/69.JPG,train,0.43911934,0.9433869
249,Radiographs/346.JPG,train,0.5273737,0.9531174
250,Radiographs/150.JPG,train,0.45964873,0.9435221
251,Radiographs/599.JPG,train,0.47440803,0.9424495
252,Radiographs/242.JPG,train,0.4797513,0.94348377
253,Radiographs/508.JPG,train,0.50741816,0.9445911
254,Radiographs/78.JPG,train,0.51783085,0.94908243
255,Radiographs/275.JPG,train,0.48559606,0.9447592
256,Radiographs/558.JPG,train,0.49664587,0.9434721
257,Radiographs/204.JPG,train,0.5062411,0.95044434
258,Radiographs/418.JPG,train,0.48655593,0.9466093
259,Radiographs/463.JPG,train,0.46740973,0.95917517
260,Radiographs/515.JPG,train,0.6137385,0.9700317
261,Radiographs/794.JPG,train,0.48873472,0.94961584
262,Radiographs/380.JPG,train,0.47192937,0.9496906
263,Radiographs/654.JPG,train,0.48990273,0.9476086
264,Radiographs/569.JPG,train,0.5725118,0.9493122
265,Radiographs/743.JPG,train,0.45932037,0.9524132
266,Radiographs/556.JPG,train,0.5458672,0.9620177
267,Radiographs/925.JPG,train,0.48448074,0.9591816
268,Radiographs/401.JPG,train,0.55075395,0.9588198
269,Radiographs/9.JPG,train,0.4517721,0.9494379
270,Radiographs/476.JPG,train,0.46100372,0.949586
271,Radiographs/389.JPG,train,0.48326832,0.9455736
272,Radiographs/461.JPG,train,0.49819547,0.93689
273,Radiographs/989.JPG,train,0.58109814,0.96089566
274,Radiographs/985.JPG,train,0.46300352,0.9576366
275,Radiographs/359.JPG,train,0.46776634,0.9463333
276,Radiographs/500.JPG,train,0.4615156,0.9549665
277,Radiographs/252.JPG,train,0.46946377,0.9472439
278,Radiographs/102.JPG,train,0.4496491,0.9516393
279,Radiographs/349.JPG,train,0.45285892,0.95570225
280,Radiographs/744.JPG,train,0.47192252,0.9476115
281,Radiographs/191.JPG,train,0.48842782,0.954841
282,Radiographs/763.JPG,train,0.46568775,0.9410671
283,Radiographs/869.JPG,train,0.4820869,0.9578137
284,Radiographs/587.JPG,train,0.45461255,0.9368544
285,Radiographs/320.JPG,train,0.48802346,0.9520161
286,Radiographs/908.JPG,train,0.47806972,0.9553093
287,Radiographs/22.JPG,train,0.57401145,0.96201515
288,Radiographs/456.JPG,train,0.4805237,0.94775367
289,Radiographs/211.JPG,train,0.48293275,0.95337063
290,Radiographs/579.JPG,train,0.44337595,0.9476828
291,Radiographs/961.JPG,train,0.46022862,0.9450018
292,Radiographs/28.JPG,train,0.49573284,0.9498386
293,Radiographs/879.JPG,train,0.46990645,0.9454203
294,Radiographs/992.JPG,train,0.452299,0.95701003
295,Radiographs/826.JPG,train,0.4640736,0.9256068
296,Radiographs/664.JPG,train,0.48198003,0.9454998
297,Radiographs/765.JPG,train,0.4829387,0.94160223
298,Radiographs/931.JPG,train,0.45957452,0.94931275
299,Radiographs/842.JPG,train,0.5674867,0.96237695
300,Radiographs/501.JPG,train,0.6136844,0.9704894
301,Radiographs/493.JPG,train,0.49546558,0.94956046
302,Radiographs/680.JPG,train,0.47838902,0.9464293
303,Radiographs/665.JPG,train,0.46710044,0.94678086
304,Radiographs/751.JPG,train,0.467367,0.94687206
305,Radiographs/679.JPG,train,0.46687156,0.94848067
306,Radiographs/97.JPG,train,0.47791904,0.95161635
307,Radiographs/969.JPG,train,0.5084485,0.95439094
308,Radiographs/607.JPG,train,0.5367993,0.95626336
309,Radiographs/296.JPG,train,0.50255096,0.9461278
310,Radiographs/1041.JPG,train,0.45928013,0.9473117
311,Radiographs/11.JPG,train,0.49283808,0.9519266
312,Radiographs/471.JPG,train,0.45471984,0.9528236
313,Radiographs/390.JPG,train,0.4449044,0.9494721
314,Radiographs/360.JPG,train,0.48793745,0.9461216
315,Radiographs/606.JPG,train,0.49084932,0.94592637
316,Radiographs/661.JPG,train,0.4730053,0.95174944
317,Radiographs/752.JPG,train,0.48513484,0.95383614
318,Radiographs/608.JPG,train,0.47982025,0.9395768
319,Radiographs/821.JPG,train,0.54250693,0.95431525
320,Radiographs/818.JPG,train,0.47641045,0.94204164
321,Radiographs/291.JPG,train,0.45781785,0.95219064
322,Radiographs/314.JPG,train,0.4654339,0.9524497
323,Radiographs/596.JPG,train,0.4513837,0.94638455
324,Radiographs/322.JPG,train,0.501428,0.9509897
325,Radiographs/303.JPG,train,0.45506656,0.95636255
326,Radiographs/290.JPG,train,0.55922556,0.95714796
327,Radiographs/315.JPG,train,0.46266198,0.9433843
328,Radiographs/535.JPG,train,0.49176186,0.94998854
329,Radiographs/318.JPG,train,0.4918483,0.9461274
330,Radiographs/1012.JPG,train,0.47488755,0.94764316
331,Radiographs/762.JPG,train,0.4612189,0.9428509
332,Radiographs/655.JPG,train,0.46013898,0.9473633
333,Radiographs/265.JPG,train,0.4831773,0.94858
334,Radiographs/327.JPG,train,0.6136795,0.9705343
335,Radiographs/109.JPG,train,0.47515202,0.9559826
336,Radiographs/993.JPG,train,0.45399648,0.95489943
337,Radiographs/49.JPG,train,0.4490782,0.9515364
338,Radiographs/957.JPG,train,0.5258594,0.9611326
339,Radiographs/945.JPG,train,0.6135231,0.97186226
340,Radiographs/685.JPG,train,0.49920696,0.9537226
341,Radiographs/431.JPG,train,0.48971337,0.95391446
342,Radiographs/658.JPG,train,0.45487064,0.9599321
343,Radiographs/903.JPG,train,0.51392937,0.96049637
344,Radiographs/871.JPG,train,0.41666293,0.95133644
345,Radiographs/707.JPG,train,0.44375223,0.948113
346,Radiographs/902.JPG,train,0.49457008,0.9498718
347,Radiographs/734.JPG,train,0.45847523,0.9479497
348,Radiographs/911.JPG,train,0.46513253,0.95251316
349,Radiographs/110.JPG,train,0.50999534,0.9561888
350,Radiographs/524.JPG,train,0.46501666,0.94843197
351,Radiographs/617.JPG,train,0.4899398,0.95375
352,Radiographs/525.JPG,train,0.48068148,0.96067876
353,Radiographs/146.JPG,train,0.47261506,0.9503462
354,Radiographs/719.JPG,train,0.4826004,0.94838345
355,Radiographs/877.JPG,train,0.47607148,0.9431403
356,Radiographs/639.JPG,train,0.463176,0.95433336
357,Radiographs/212.JPG,train,0.4683994,0.9540861
358,Radiographs/280.JPG,train,0.4349218,0.9392806
359,Radiographs/406.JPG,train,0.46766198,0.9510293
360,Radiographs/231.JPG,train,0.4926799,0.94176924
361,Radiographs/452.JPG,train,0.46851224,0.92097807
362,Radiographs/907.JPG,train,0.5117732,0.95059896
363,Radiographs/187.JPG,train,0.47843093,0.9379036
364,Radiographs/438.JPG,train,0.4941542,0.94320875
365,Radiographs/276.JPG,train,0.46476442,0.951391
366,Radiographs/1016.JPG,train,0.4273607,0.9497783
367,Radiographs/809.JPG,train,0.49170995,0.9388744
368,Radiographs/688.JPG,train,0.43895143,0.9438143
369,Radiographs/933.JPG,train,0.46236283,0.95147765
370,Radiographs/723.JPG,train,0.47095662,0.950027
371,Radiographs/258.JPG,train,0.48284554,0.94765615
372,Radiographs/169.JPG,train,0.47829908,0.9576285
373,Radiographs/568.JPG,train,0.5311074,0.9587601
374,Radiographs/282.JPG,train,0.4643647,0.952419
375,Radiographs/793.JPG,train,0.44272774,0.9518316
376,Radiographs/482.JPG,train,0.51763594,0.9511836
377,Radiographs/830.JPG,train,0.4960832,0.9477863
378,Radiographs/77.JPG,train,0.4633509,0.9479403
379,Radiographs/53.JPG,train,0.4672991,0.9527075
380,Radiographs/87.JPG,train,0.46428406,0.9489936
381,Radiographs/40.JPG,train,0.4547981,0.9538373
382,Radiographs/13.JPG,train,0.49910545,0.9494992
383,Radiographs/64.JPG,train,0.54921144,0.95778626
384,Radiographs/584.JPG,train,0.47685456,0.93368083
385,Radiographs/505.JPG,train,0.495588,0.95077646
386,Radiographs/561.JPG,train,0.4715476,0.9590602
387,Radiographs/334.JPG,train,0.5808846,0.9632648
388,Radiographs/645.JPG,train,0.47380626,0.9345155
389,Radiographs/355.JPG,train,0.50053525,0.9536306
390,Radiographs/238.JPG,train,0.46385074,0.9504476
391,Radiographs/139.JPG,train,0.47362423,0.9519149
392,Radiographs/959.JPG,train,0.47217745,0.9478596
393,Radiographs/1014.JPG,train,0.45662034,0.9523605
394,Radiographs/1051.JPG,train,0.59378546,0.92486984
395,Radiographs/882.JPG,train,0.49511623,0.94825447
396,Radiographs/548.JPG,train,0.47228146,0.94885105
397,Radiographs/676.JPG,train,0.46864593,0.95233965
398,Radiographs/484.JPG,train,0.47094166,0.94216317
399,Radiographs/766.JPG,train,0.44249797,0.9452774
400,Radiographs/155.JPG,train,0.4881084,0.94920033
401,Radiographs/824.JPG,train,0.468014,0.9485188
402,Radiographs/970.JPG,train,0.4619959,0.9506221
403,Radiographs/443.JPG,train,0.45635659,0.9415343
404,Radiographs/656.JPG,train,0.49990922,0.9498263
405,Radiographs/59.JPG,train,0.5911387,0.96629214
406,Radiographs/105.JPG,train,0.47295904,0.95337516
407,Radiographs/924.JPG,train,0.48128217,0.9512196
408,Radiographs/819.JPG,train,0.44817454,0.95023406
409,Radiographs/138.JPG,train,0.49619704,0.9444362
410,Radiographs/552.JPG,train,0.49068785,0.9428983
411,Radiographs/92.JPG,train,0.48040777,0.9447422
412,Radiographs/393.JPG,train,0.45976055,0.95302415
413,Radiographs/195.JPG,train,0.4927796,0.95146227
414,Radiographs/56.JPG,train,0.4875784,0.9496881
415,Radiographs/256.JPG,train,0.48284566,0.95411175
416,Radiographs/68.JPG,train,0.46658182,0.9439674
417,Radiographs/834.JPG,train,0.50039077,0.95633495
418,Radiographs/1046.JPG,train,0.45837146,0.9520733
419,Radiographs/737.JPG,train,0.4489243,0.952791
420,Radiographs/434.JPG,train,0.5505215,0.95822847
421,Radiographs/467.JPG,train,0.47886753,0.9464913
422,Radiographs/825.JPG,train,0.46100283,0.9524003
423,Radiographs/873.JPG,train,0.50777036,0.956567
424,Radiographs/947.JPG,train,0.4724133,0.9506444
425,Radiographs/698.JPG,train,0.48071313,0.94783443
426,Radiographs/88.JPG,train,0.44904435,0.93805224
427,Radiographs/839.JPG,train,0.47967482,0.9503517
428,Radiographs/805.JPG,train,0.5980751,0.9655264
429,Radiographs/999.JPG,train,0.54078496,0.95693266
430,Radiographs/905.JPG,train,0.53129876,0.9545674
431,Radiographs/216.JPG,train,0.46157873,0.9421083
432,Radiographs/974.JPG,train,0.6137976,0.9695278
433,Radiographs/547.JPG,train,0.4739129,0.9459582
434,Radiographs/703.JPG,train,0.46020925,0.9529372
435,Radiographs/288.JPG,train,0.45052195,0.95424587
436,Radiographs/657.JPG,train,0.49249232,0.95050716
437,Radiographs/292.JPG,train,0.61358917,0.9713016
438,Radiographs/792.JPG,train,0.48754698,0.946141
439,Radiographs/870.JPG,train,0.4575966,0.95547456
440,Radiographs/496.JPG,train,0.46088296,0.9422411
441,Radiographs/816.JPG,train,0.5774617,0.9634221
442,Radiographs/448.JPG,train,0.44995725,0.9528668
443,Radiographs/308.JPG,train,0.47598892,0.9513955
444,Radiographs/442.JPG,train,0.46849328,0.94988155
445,Radiographs/827.JPG,train,0.45209426,0.935121
446,Radiographs/376.JPG,train,0.4740609,0.9433795
447,Radiographs/636.JPG,train,0.4632162,0.94140786
448,Radiographs/453.JPG,train,0.46225035,0.9466929
449,Radiographs/730.JPG,train,0.46281707,0.94991016
450,Radiographs/581.JPG,train,0.45555663,0.94751954
451,Radiographs/224.JPG,train,0.47886866,0.9558007
452,Radiographs/385.JPG,train,0.49489963,0.9536339
453,Radiographs/857.JPG,train,0.466819,0.95102197
454,Radiographs/199.JPG,train,0.47557306,0.9421738
455,Radiographs/539.JPG,train,0.53538704,0.9598203
456,Radiographs/186.JPG,train,0.47509074,0.9522162
457,Radiographs/1042.JPG,train,0.45578432,0.95079374
458,Radiographs/932.JPG,train,0.4679247,0.9519617
459,Radiographs/30.JPG,train,0.4534269,0.9503173
460,Radiographs/196.JPG,train,0.47221744,0.94894356
461,Radiographs/194.JPG,train,0.4552636,0.9472642
462,Radiographs/316.JPG,train,0.4711349,0.9472136
463,Radiographs/93.JPG,train,0.47756416,0.9571644
464,Radiographs/851.JPG,train,0.49262965,0.95639676
465,Radiographs/648.JPG,train,0.501964,0.9394161
466,Radiographs/1015.JPG,train,0.47977537,0.95042765
467,Radiographs/358.JPG,train,0.47480226,0.95279276
468,Radiographs/709.JPG,train,0.48207533,0.9573168
469,Radiographs/417.JPG,train,0.6137665,0.96979123
470,Radiographs/293.JPG,train,0.52167976,0.95498174
471,Radiographs/586.JPG,train,0.52006316,0.95630234
472,Radiographs/421.JPG,train,0.45175636,0.9489706
473,Radiographs/678.JPG,train,0.49429774,0.9398823
474,Radiographs/813.JPG,train,0.5086356,0.9533781
475,Radiographs/220.JPG,train,0.447882,0.94351006
476,Radiographs/450.JPG,train,0.46604693,0.95687205
477,Radiographs/928.JPG,train,0.4720025,0.9541932
478,Radiographs/366.JPG,train,0.52241147,0.9609551
479,Radiographs/534.JPG,train,0.5007478,0.9545234
480,Radiographs/628.JPG,train,0.4824112,0.9489408
481,Radiographs/477.JPG,train,0.5353409,0.94887465
482,Radiographs/264.JPG,train,0.46466994,0.9501815
483,Radiographs/433.JPG,train,0.4951734,0.9584525
484,Radiographs/177.JPG,train,0.47145146,0.9483622
485,Radiographs/354.JPG,train,0.46507937,0.9499877
486,Radiographs/103.JPG,train,0.4675339,0.94355404
487,Radiographs/716.JPG,train,0.47562593,0.94525206
488,Radiographs/866.JPG,train,0.47064817,0.9479583
489,Radiographs/817.JPG,train,0.5020841,0.9547558
490,Radiographs/100.JPG,train,0.55708086,0.9526953
491,Radiographs/626.JPG,train,0.486273,0.9502773
492,Radiographs/710.JPG,train,0.56803674,0.9497129
493,Radiographs/257.JPG,train,0.4782589,0.9537031
494,Radiographs/399.JPG,train,0.4639653,0.94529057
495,Radiographs/203.JPG,train,0.55496716,0.95831555
496,Radiographs/1040.JPG,train,0.4515558,0.9559301
497,Radiographs/733.JPG,train,0.48759186,0.9494371
498,Radiographs/51.JPG,train,0.48126704,0.9396658
499,Radiographs/848.JPG,train,0.4692803,0.94894624
